booking_id,booking_date,travel_date,customer_id,supplier_id,product_type,booking_channel,destination_country,currency,booking_value,revenue,cost,booking_status,agent_id
MY-B00000194,2025-02-12,2025-03-01,MY-C0072,MY-S0006,Air,Offline,JP,MYR,1753.97,211.04,140.85,Confirmed,AG004
MY-B00000195,2025-06-25,2025-07-04,MY-C0116,MY-S0077,Hotel,Online,ID,MYR,1045.6,144.39,122.99,Confirmed,AG005
MY-B00000196,2025-07-17,2025-08-04,MY-C0222,MY-S0002,Air,Online,MY,MYR,1852.41,288.99,232.41,Confirmed,AG002
MY-B00000197,2025-11-28,2025-12-04,MY-C0190,MY-S0057,Hotel,Online,AU,MYR,5928.78,740.75,617.92,Confirmed,AG002
MY-B00000198,2026-07-23,2026-08-03,MY-C0145,MY-S0055,Hotel,Online,GB,MYR,5646.81,510.29,395.15,Confirmed,
MY-B00000199,2026-05-14,2026-05-16,MY-C0183,MY-S0005,Air,Online,SG,MYR,536.11,80.93,60.44,Confirmed,
MY-B00000200,2025-06-04,2025-07-07,MY-C0188,MY-S0070,Hotel,Offline,US,MYR,2333.51,313.55,207.48,Confirmed,AG001
MY-B00000201,2025-04-26,2025-05-12,MY-C0088,MY-S0076,Hotel,Online,CN,MYR,861.75,135.22,79.69,Confirmed,AG001
MY-B00000202,2026-03-17,2026-04-19,MY-C0198,MY-S0011,Air,Online,MY,MYR,1330.64,135.85,94.49,Confirmed,AG005
MY-B00000203,2024-11-30,2024-12-15,MY-C0174,MY-S0070,Hotel,Offline,US,MYR,3823.32,359.6,269.32,Confirmed,AG001
MY-B00000204,2025-09-30,2025-10-16,MY-C0231,MY-S0007,Air,Offline,CN,MYR,772.6,90.83,52.03,Confirmed,
MY-B00000205,2025-07-06,2025-07-28,MY-C0252,MY-S0003,Hotel,Offline,VN,MYR,1609.1,164.65,93.92,Confirmed,AG005
MY-B00000206,2025-01-12,2025-01-26,MY-C0225,MY-S0080,Hotel,Online,SG,MYR,1518.11,119.54,97.7,Confirmed,AG004
MY-B00000207,2025-11-25,2025-12-07,MY-C0166,MY-S0023,Hotel,Online,ID,MYR,1709.02,109.68,86.6,Confirmed,
MY-B00000208,2025-04-23,2025-05-04,MY-C0291,MY-S0050,Other,Online,SG,MYR,3243.43,272.03,152.24,Confirmed,
MY-B00000209,2025-01-14,2025-01-20,MY-C0003,MY-S0012,Air,Online,JP,MYR,2204.89,330.72,187.99,Confirmed,AG001
MY-B00000210,2025-12-21,2026-01-01,MY-C0108,MY-S0017,Ground,Offline,JP,MYR,711.69,67.51,47.41,Confirmed,
MY-B00000211,2025-01-06,2025-02-03,MY-C0013,MY-S0002,Air,Offline,VN,MYR,2025.73,0.0,0.0,Cancelled,
MY-B00000212,2026-01-05,2026-01-15,MY-C0063,MY-S0062,Air,Online,AU,MYR,1212.67,109.9,75.78,Confirmed,AG005
MY-B00000213,2024-12-28,2025-02-13,MY-C0269,MY-S0012,Air,Online,JP,MYR,1044.06,97.33,69.23,Confirmed,AG003
MY-B00000214,2025-07-15,2025-07-17,MY-C0228,MY-S0053,Air,Online,GB,MYR,3226.92,264.33,147.59,Confirmed,AG002
MY-B00000215,2026-04-13,2026-05-12,MY-C0141,MY-S0058,Hotel,Online,JP,MYR,1321.01,195.8,122.41,Confirmed,AG002
MY-B00000216,2025-02-14,2025-02-26,MY-C0195,MY-S0009,Hotel,Offline,ID,MYR,366.36,56.15,38.41,Confirmed,AG003
MY-B00000217,2026-03-15,2026-04-04,MY-C0142,MY-S0033,Air,Offline,CN,MYR,1666.3,106.58,84.69,Confirmed,AG001
MY-B00000218,2026-02-09,2026-02-16,MY-C0177,MY-S0053,Air,Offline,GB,MYR,758.19,56.14,31.57,Confirmed,
MY-B00000219,2026-06-21,2026-06-24,MY-C0249,MY-S0054,Hotel,Offline,ID,MYR,1386.41,204.04,152.35,Confirmed,AG003
MY-B00000220,2025-01-02,2025-01-27,MY-C0226,MY-S0026,Air,Offline,AU,MYR,1517.2,195.04,157.2,Confirmed,AG005
MY-B00000221,2026-02-05,2026-03-10,MY-C0279,MY-S0022,Air,Online,GB,MYR,983.9,149.39,116.66,Confirmed,AG005
MY-B00000222,2026-07-16,2026-07-31,MY-C0043,MY-S0049,Hotel,Offline,AU,MYR,2878.54,267.7,226.94,Confirmed,AG003
MY-B00000223,2026-03-12,2026-03-22,MY-C0059,MY-S0030,Hotel,Offline,AU,MYR,2136.24,209.55,163.6,Confirmed,AG001
MY-B00000224,2025-01-16,2025-01-30,MY-C0267,MY-S0038,Hotel,Offline,AU,MYR,2817.79,431.33,278.84,Confirmed,
MY-B00000225,2026-04-24,2026-05-08,MY-C0183,MY-S0035,Ground,Offline,US,MYR,6780.59,485.47,407.66,Confirmed,
MY-B00000226,2024-11-18,2024-11-30,MY-C0234,MY-S0062,Air,Online,AU,MYR,2368.8,330.44,280.85,Confirmed,AG002
MY-B00000227,2025-11-04,2025-11-20,MY-C0257,MY-S0034,Air,Offline,MY,MYR,3596.13,521.19,300.43,Confirmed,
MY-B00000228,2025-08-30,2025-09-20,MY-C0296,MY-S0012,Air,Online,VN,MYR,1402.47,177.29,104.52,Confirmed,AG003
MY-B00000229,2025-09-23,2025-10-12,MY-C0242,MY-S0039,Air,Online,CN,MYR,10776.05,657.47,428.01,Confirmed,
MY-B00000230,2025-09-15,2025-09-24,MY-C0242,MY-S0028,Hotel,Online,US,MYR,1165.57,130.5,95.23,Confirmed,
MY-B00000231,2024-09-23,2024-10-05,MY-C0297,MY-S0009,Hotel,Offline,CN,MYR,5268.3,793.18,444.14,Confirmed,AG005
MY-B00000232,2025-09-06,2025-09-12,MY-C0164,MY-S0027,Air,Offline,JP,MYR,370.62,47.44,38.14,Confirmed,
MY-B00000233,2026-07-16,2026-08-04,MY-C0279,MY-S0059,Air,Offline,GB,MYR,3056.05,211.64,161.13,Confirmed,AG003
MY-B00000234,2025-07-16,2025-07-23,MY-C0061,MY-S0061,Air,Online,US,MYR,4921.71,382.93,260.72,Confirmed,AG003
MY-B00000235,2025-03-22,2025-03-23,MY-C0147,MY-S0030,Hotel,Online,TH,MYR,1182.95,123.38,92.07,Confirmed,
MY-B00000236,2026-08-28,2026-09-06,MY-C0114,MY-S0025,Ground,Online,CN,MYR,6056.9,579.12,319.25,Confirmed,
MY-B00000237,2024-11-12,2024-12-02,MY-C0261,MY-S0047,Hotel,Online,ID,MYR,2490.82,203.09,125.25,Confirmed,
MY-B00000238,2025-08-21,2025-09-10,MY-C0057,MY-S0027,Air,Online,VN,MYR,2706.02,384.56,257.24,Confirmed,AG001
MY-B00000239,2025-09-10,2025-10-09,MY-C0247,MY-S0046,Ground,Offline,VN,MYR,6080.83,474.23,396.56,Confirmed,AG002
MY-B00000240,2025-08-15,2025-10-06,MY-C0243,MY-S0065,Hotel,Online,SG,MYR,4406.88,625.03,528.02,Confirmed,AG003
MY-B00000241,2026-07-05,2026-07-19,MY-C0001,MY-S0062,Air,Offline,TH,MYR,786.36,78.96,48.64,Confirmed,AG002
MY-B00000242,2025-07-05,2025-07-17,MY-C0122,MY-S0034,Air,Online,SG,MYR,712.7,72.66,49.5,Confirmed,
MY-B00000243,2026-08-12,2026-08-27,MY-C0055,MY-S0059,Air,Online,CN,MYR,2632.1,361.97,219.85,Confirmed,
MY-B00000244,2024-10-19,2024-10-30,MY-C0160,MY-S0073,Air,Online,VN,MYR,1423.14,167.32,134.7,Confirmed,
MY-B00000245,2026-02-18,2026-02-23,MY-C0201,MY-S0080,Hotel,Offline,SG,MYR,1056.94,111.66,82.57,Confirmed,AG001
MY-B00000246,2025-11-07,2025-11-12,MY-C0306,MY-S0042,Air,Offline,GB,MYR,11694.64,1748.93,1099.94,Confirmed,AG003
MY-B00000247,2025-02-23,2025-03-08,MY-C0049,MY-S0008,Ground,Online,SG,MYR,2594.26,324.31,257.04,Confirmed,AG005
MY-B00000248,2025-02-14,2025-03-21,MY-C0193,MY-S0002,Air,Offline,US,MYR,3023.2,416.03,239.15,Confirmed,AG002
MY-B00000249,2026-02-08,2026-02-18,MY-C0029,MY-S0037,Other,Online,GB,MYR,1187.47,81.72,68.76,Confirmed,AG002
MY-B00000250,2025-12-10,2026-01-02,MY-C0092,MY-S0019,Hotel,Online,TH,MYR,1097.66,0.0,0.0,Cancelled,AG005
MY-B00000251,2025-11-21,2025-12-22,MY-C0158,MY-S0027,Air,Online,TH,MYR,2398.76,225.9,137.31,Confirmed,
MY-B00000252,2024-10-08,2024-10-31,MY-C0056,MY-S0031,Ground,Offline,SG,MYR,3398.57,439.74,353.47,Confirmed,AG001
MY-B00000253,2025-11-11,2025-12-05,MY-C0298,MY-S0016,Ground,Online,CN,MYR,6726.33,1016.94,861.26,Confirmed,
MY-B00000254,2026-08-18,2026-08-23,MY-C0182,MY-S0005,Air,Online,ID,MYR,5238.33,562.2,396.17,Confirmed,
MY-B00000255,2024-09-13,2024-09-25,MY-C0138,MY-S0027,Air,Online,ID,MYR,1921.56,124.65,70.86,Confirmed,
MY-B00000256,2025-08-09,2025-08-13,MY-C0242,MY-S0078,Ground,Offline,TH,MYR,4185.13,265.49,159.65,Confirmed,AG001
MY-B00000257,2025-08-27,2025-09-05,MY-C0021,MY-S0039,Car,Offline,TH,MYR,2046.28,252.04,160.99,Confirmed,
MY-B00000258,2026-06-17,2026-06-22,MY-C0022,MY-S0068,Hotel,Offline,SG,MYR,2176.7,250.58,164.88,Confirmed,
MY-B00000259,2025-03-26,2025-04-15,MY-C0002,MY-S0080,Hotel,Online,AU,MYR,1074.96,147.64,114.72,Confirmed,
MY-B00000260,2025-08-14,2025-08-19,MY-C0309,MY-S0067,Ground,Online,SG,MYR,2930.69,423.72,250.19,Confirmed,AG004
MY-B00000261,2026-02-06,2026-02-11,MY-C0094,MY-S0019,Hotel,Online,US,MYR,380.15,32.34,20.53,Confirmed,
MY-B00000262,2024-10-15,2024-10-28,MY-C0295,MY-S0029,Air,Offline,GB,MYR,4007.28,446.76,354.19,Confirmed,
MY-B00000263,2026-04-08,2026-04-10,MY-C0014,MY-S0069,Air,Online,US,MYR,634.33,99.7,74.71,Confirmed,
MY-B00000264,2026-04-24,2026-06-12,MY-C0086,MY-S0076,Hotel,Online,JP,MYR,1447.93,106.51,78.74,Confirmed,AG003
MY-B00000265,2026-02-08,2026-02-19,MY-C0094,MY-S0007,Air,Online,AU,MYR,790.43,85.5,52.69,Confirmed,
MY-B00000266,2025-12-18,2026-01-17,MY-C0132,MY-S0007,Air,Online,GB,MYR,377.5,24.12,21.16,Confirmed,AG001
MY-B00000267,2026-02-28,2026-03-05,MY-C0136,MY-S0019,Hotel,Online,MY,MYR,5656.11,795.96,603.61,Confirmed,
MY-B00000268,2026-03-25,2026-04-12,MY-C0091,MY-S0033,Air,Offline,SG,MYR,272.22,19.41,10.91,Confirmed,
MY-B00000269,2026-06-22,2026-07-12,MY-C0175,MY-S0050,Other,Offline,JP,MYR,920.12,125.91,84.1,Confirmed,AG003
MY-B00000270,2025-07-10,2025-07-16,MY-C0027,MY-S0026,Air,Offline,US,MYR,835.2,53.78,45.72,Confirmed,
MY-B00000271,2025-07-30,2025-08-23,MY-C0310,MY-S0027,Air,Online,SG,MYR,1484.68,181.53,156.57,Confirmed,AG002
MY-B00000272,2025-12-10,2025-12-18,MY-C0293,MY-S0001,Hotel,Online,VN,MYR,7560.28,725.82,562.35,Confirmed,AG003
MY-B00000273,2025-01-19,2025-01-29,MY-C0186,MY-S0019,Hotel,Online,VN,MYR,1225.97,137.99,103.21,Confirmed,AG005
MY-B00000274,2026-05-19,2026-05-25,MY-C0004,MY-S0065,Hotel,Offline,JP,MYR,783.42,74.21,52.77,Confirmed,
MY-B00000275,2026-03-17,2026-04-11,MY-C0198,MY-S0027,Air,Online,GB,MYR,4419.7,603.93,409.03,Confirmed,AG003
MY-B00000276,2025-12-05,2025-12-22,MY-C0042,MY-S0045,Air,Offline,US,MYR,2837.39,418.74,241.46,Confirmed,AG002
MY-B00000277,2025-04-09,2025-04-26,MY-C0250,MY-S0062,Air,Offline,VN,MYR,1525.15,194.44,159.63,Confirmed,AG001
MY-B00000278,2025-05-12,2025-05-28,MY-C0239,MY-S0042,Air,Online,ID,MYR,3910.01,576.1,403.49,Confirmed,AG003
MY-B00000279,2025-07-15,2025-08-01,MY-C0097,MY-S0075,Hotel,Offline,TH,MYR,640.73,71.14,53.58,Confirmed,AG004
MY-B00000280,2025-12-28,2026-01-05,MY-C0228,MY-S0006,Air,Offline,AU,MYR,1542.25,166.96,144.53,Confirmed,
MY-B00000281,2026-03-22,2026-04-14,MY-C0265,MY-S0069,Air,Online,ID,MYR,6625.33,725.09,577.79,Confirmed,AG004
MY-B00000282,2026-01-04,2026-01-11,MY-C0046,MY-S0029,Air,Offline,AU,MYR,2531.19,287.87,169.79,Confirmed,
MY-B00000283,2026-07-11,2026-07-27,MY-C0239,MY-S0061,Air,Online,JP,MYR,1487.92,0.0,0.0,Cancelled,AG001
MY-B00000284,2026-08-03,2026-08-16,MY-C0187,MY-S0007,Air,Online,US,MYR,1383.27,146.69,104.9,Confirmed,
MY-B00000285,2026-01-28,2026-02-06,MY-C0300,MY-S0038,Hotel,Online,AU,MYR,567.99,60.68,36.75,Confirmed,
MY-B00000286,2025-05-29,2025-06-11,MY-C0148,MY-S0034,Air,Offline,ID,MYR,1404.32,187.64,129.6,Confirmed,
MY-B00000287,2025-11-12,2025-11-29,MY-C0162,MY-S0027,Air,Online,MY,MYR,7792.89,877.66,562.19,Confirmed,
MY-B00000288,2025-07-08,2025-07-30,MY-C0261,MY-S0027,Air,Offline,VN,MYR,1566.28,219.94,123.39,Confirmed,AG005
MY-B00000289,2025-12-04,2025-12-19,MY-C0243,MY-S0049,Hotel,Online,US,MYR,298.95,19.27,14.35,Confirmed,
MY-B00000290,2026-04-16,2026-05-13,MY-C0146,MY-S0050,Other,Online,GB,MYR,10719.08,989.0,677.46,Confirmed,
MY-B00000291,2025-05-28,2025-06-05,MY-C0110,MY-S0055,Hotel,Online,GB,MYR,555.32,84.42,54.04,Confirmed,AG001
MY-B00000292,2025-09-05,2025-09-16,MY-C0040,MY-S0027,Air,Offline,MY,MYR,4050.65,303.92,184.58,Confirmed,
MY-B00000293,2024-10-04,2024-10-24,MY-C0135,MY-S0023,Hotel,Online,AU,MYR,2198.5,328.4,181.74,Confirmed,AG001
MY-B00000294,2026-02-20,2026-02-25,MY-C0217,MY-S0022,Air,Online,JP,MYR,1694.03,212.89,138.97,Confirmed,
MY-B00000295,2025-08-24,2025-09-17,MY-C0214,MY-S0008,Ground,Offline,JP,MYR,633.53,-54.95,-43.99,Refunded,AG004
MY-B00000296,2025-08-02,2025-08-07,MY-C0205,MY-S0034,Air,Online,VN,MYR,534.31,56.03,42.8,Confirmed,
MY-B00000297,2025-09-24,2025-11-05,MY-C0207,MY-S0044,Other,Offline,JP,MYR,649.93,67.2,54.96,Confirmed,AG001
MY-B00000298,2025-02-05,2025-02-14,MY-C0194,MY-S0041,Ground,Offline,MY,MYR,2166.29,259.69,181.65,Confirmed,AG003
MY-B00000299,2025-11-11,2025-12-20,MY-C0279,MY-S0033,Air,Offline,AU,MYR,748.47,89.01,64.84,Confirmed,
MY-B00000300,2026-02-26,2026-03-21,MY-C0283,MY-S0022,Air,Offline,ID,MYR,1996.63,178.16,113.04,Confirmed,AG004
MY-B00000301,2025-05-14,2025-05-18,MY-C0049,MY-S0065,Hotel,Online,AU,MYR,4116.49,358.89,312.14,Confirmed,AG003
MY-B00000302,2024-12-05,2024-12-12,MY-C0320,MY-S0053,Air,Online,US,MYR,958.48,113.44,81.92,Confirmed,
MY-B00000303,2025-06-10,2025-06-15,MY-C0142,MY-S0071,Ground,Online,VN,MYR,2629.83,356.44,262.61,Confirmed,
MY-B00000304,2025-01-23,2025-02-03,MY-C0038,MY-S0061,Air,Online,US,MYR,16560.36,2269.74,1452.76,Confirmed,AG002
MY-B00000305,2025-05-31,2025-06-26,MY-C0313,MY-S0061,Air,Offline,GB,MYR,924.35,136.62,87.45,Confirmed,
MY-B00000306,2025-12-02,2026-01-07,MY-C0166,MY-S0063,Hotel,Online,AU,MYR,1849.67,283.29,232.54,Confirmed,AG002
MY-B00000307,2024-11-22,2024-11-28,MY-C0320,MY-S0068,Hotel,Online,CN,MYR,1358.3,189.8,144.87,Confirmed,AG005
MY-B00000308,2026-02-28,2026-03-05,MY-C0196,MY-S0002,Air,Offline,US,MYR,6768.36,969.54,775.87,Confirmed,AG005
MY-B00000309,2025-02-11,2025-03-01,MY-C0068,MY-S0042,Air,Offline,VN,MYR,3817.69,414.43,285.95,Confirmed,
MY-B00000310,2026-06-16,2026-06-20,MY-C0197,MY-S0051,Other,Offline,TH,MYR,4071.93,273.85,231.14,Confirmed,AG001
MY-B00000311,2026-02-17,2026-03-15,MY-C0034,MY-S0064,Other,Offline,MY,MYR,810.4,65.1,45.81,Confirmed,
MY-B00000312,2025-03-18,2025-04-09,MY-C0017,MY-S0059,Air,Online,AU,MYR,640.28,45.98,37.37,Confirmed,
MY-B00000313,2025-10-17,2025-11-01,MY-C0250,MY-S0039,Air,Online,VN,MYR,1060.38,124.71,106.77,Confirmed,
MY-B00000314,2024-11-20,2024-12-15,MY-C0117,MY-S0071,Ground,Online,JP,MYR,3147.5,379.48,290.65,Confirmed,AG003
MY-B00000315,2024-11-12,2024-12-07,MY-C0038,MY-S0054,Hotel,Offline,TH,MYR,5438.21,432.09,349.33,Confirmed,AG004
MY-B00000316,2026-07-30,2026-08-06,MY-C0204,MY-S0027,Air,Online,TH,MYR,6052.12,470.22,287.91,Confirmed,AG002
MY-B00000317,2026-04-09,2026-04-14,MY-C0081,MY-S0073,Air,Offline,TH,MYR,1237.61,97.97,76.61,Confirmed,AG005
MY-B00000318,2024-12-22,2025-01-05,MY-C0139,MY-S0024,Hotel,Online,SG,MYR,1127.9,137.06,80.54,Confirmed,AG002
MY-B00000319,2025-03-26,2025-04-21,MY-C0174,MY-S0039,Air,Online,CN,MYR,2470.95,237.34,163.23,Confirmed,
MY-B00000320,2025-01-23,2025-01-29,MY-C0102,MY-S0002,Air,Online,CN,MYR,1311.4,160.91,110.68,Confirmed,AG002
MY-B00000321,2025-06-16,2025-06-21,MY-C0315,MY-S0039,Air,Online,TH,MYR,1792.2,161.31,131.77,Confirmed,AG002
MY-B00000322,2025-04-01,2025-04-07,MY-C0049,MY-S0030,Hotel,Offline,US,MYR,2145.41,200.72,159.68,Confirmed,AG002
MY-B00000323,2025-04-28,2025-05-08,MY-C0106,MY-S0039,Air,Online,TH,MYR,8645.84,1077.75,905.72,Confirmed,AG002
MY-B00000324,2025-09-22,2025-09-23,MY-C0067,MY-S0061,Air,Online,ID,MYR,4365.98,498.34,416.2,Confirmed,AG002
MY-B00000325,2025-01-17,2025-01-24,MY-C0122,MY-S0059,Air,Offline,JP,MYR,1114.81,144.04,117.99,Confirmed,
MY-B00000326,2026-06-07,2026-06-26,MY-C0178,MY-S0047,Hotel,Online,MY,MYR,892.0,116.19,66.55,Confirmed,AG005
MY-B00000327,2026-02-14,2026-03-12,MY-C0317,MY-S0077,Hotel,Offline,VN,MYR,1969.6,269.81,224.38,Confirmed,AG002
MY-B00000328,2026-03-10,2026-04-29,MY-C0297,MY-S0010,Ground,Online,VN,MYR,2670.09,297.16,203.61,Confirmed,AG001
MY-B00000329,2025-01-02,2025-01-15,MY-C0273,MY-S0045,Air,Online,ID,MYR,3203.19,225.2,173.62,Confirmed,AG005
MY-B00000330,2026-01-30,2026-02-08,MY-C0014,MY-S0062,Air,Offline,TH,MYR,5389.91,441.88,378.39,Confirmed,
MY-B00000331,2026-05-04,2026-06-16,MY-C0108,MY-S0022,Air,Online,VN,MYR,1479.08,176.97,155.1,Confirmed,AG002
MY-B00000332,2025-01-06,2025-01-20,MY-C0166,MY-S0013,Air,Online,TH,MYR,2663.88,378.96,237.89,Confirmed,
MY-B00000333,2026-03-03,2026-03-18,MY-C0008,MY-S0045,Air,Online,CN,MYR,663.06,85.14,72.2,Confirmed,AG002
MY-B00000334,2025-05-20,2025-06-21,MY-C0158,MY-S0001,Hotel,Offline,US,MYR,3468.09,553.24,433.1,Confirmed,AG001
MY-B00000335,2026-03-29,2026-04-01,MY-C0137,MY-S0013,Air,Online,US,MYR,4984.29,-713.26,-411.46,Refunded,AG001
MY-B00000336,2025-08-16,2025-08-31,MY-C0090,MY-S0029,Air,Online,TH,MYR,2901.07,199.6,172.08,Confirmed,AG004
MY-B00000337,2026-04-09,2026-04-14,MY-C0168,MY-S0063,Hotel,Online,US,MYR,4568.71,495.72,381.0,Confirmed,
MY-B00000338,2024-12-17,2024-12-19,MY-C0112,MY-S0006,Air,Online,VN,MYR,1014.98,90.39,57.36,Confirmed,AG005
MY-B00000339,2025-06-12,2025-06-19,MY-C0081,MY-S0040,Hotel,Online,JP,MYR,1237.23,103.14,66.77,Confirmed,
MY-B00000340,2025-03-19,2025-04-26,MY-C0032,MY-S0039,Air,Offline,MY,MYR,1009.64,142.76,124.84,Confirmed,AG004
MY-B00000341,2025-03-01,2025-03-04,MY-C0263,MY-S0062,Air,Online,SG,MYR,1928.67,261.68,173.2,Confirmed,AG003
MY-B00000342,2025-04-14,2025-04-24,MY-C0123,MY-S0022,Air,Online,JP,MYR,10167.89,983.47,808.6,Confirmed,AG005
MY-B00000343,2025-06-07,2025-07-01,MY-C0284,MY-S0062,Air,Online,US,MYR,2257.72,138.67,89.39,Confirmed,
MY-B00000344,2024-12-02,2024-12-09,MY-C0231,MY-S0074,Hotel,Online,SG,MYR,2524.32,0.0,0.0,Cancelled,
MY-B00000345,2026-01-30,2026-03-20,MY-C0054,MY-S0050,Other,Online,CN,MYR,1656.98,196.01,161.23,Confirmed,AG003
MY-B00000346,2025-10-07,2025-10-21,MY-C0008,MY-S0013,Air,Offline,US,MYR,1669.85,114.62,91.67,Confirmed,AG001
MY-B00000347,2026-04-29,2026-05-02,MY-C0259,MY-S0053,Air,Offline,AU,MYR,1608.19,136.47,81.06,Confirmed,
MY-B00000348,2026-01-28,2026-02-04,MY-C0287,MY-S0049,Hotel,Online,JP,MYR,548.28,81.2,50.23,Confirmed,
MY-B00000349,2024-12-18,2024-12-21,MY-C0006,MY-S0011,Air,Offline,TH,MYR,1743.14,207.02,122.22,Confirmed,AG004
MY-B00000350,2024-10-22,2024-10-29,MY-C0171,MY-S0026,Air,Online,TH,MYR,282.22,23.31,17.6,Confirmed,
MY-B00000351,2025-07-06,2025-07-17,MY-C0280,MY-S0044,Other,Offline,GB,MYR,818.93,87.78,75.01,Confirmed,AG001
MY-B00000352,2025-08-18,2025-09-11,MY-C0244,MY-S0066,Hotel,Offline,VN,MYR,1106.55,149.78,119.85,Confirmed,
MY-B00000353,2025-02-23,2025-04-20,MY-C0109,MY-S0006,Air,Online,JP,MYR,3485.78,428.56,370.5,Confirmed,AG001
MY-B00000354,2026-03-26,2026-04-07,MY-C0055,MY-S0032,Hotel,Offline,GB,MYR,2381.09,306.07,266.4,Confirmed,
MY-B00000355,2025-10-30,2025-11-21,MY-C0042,MY-S0059,Air,Online,SG,MYR,6947.22,610.74,352.04,Confirmed,AG001
MY-B00000356,2026-03-01,2026-03-14,MY-C0246,MY-S0006,Air,Offline,MY,MYR,1454.13,0.0,0.0,Cancelled,AG004
MY-B00000357,2024-11-19,2024-11-25,MY-C0006,MY-S0037,Other,Offline,SG,MYR,1285.39,84.75,66.55,Confirmed,
MY-B00000358,2026-04-19,2026-04-27,MY-C0153,MY-S0067,Ground,Offline,MY,MYR,673.98,40.67,24.3,Confirmed,AG001
MY-B00000359,2025-01-29,2025-03-06,MY-C0114,MY-S0045,Air,Online,MY,MYR,2240.45,311.3,229.04,Confirmed,AG003
MY-B00000360,2025-07-25,2025-08-04,MY-C0318,MY-S0062,Air,Offline,MY,MYR,1179.71,103.79,81.79,Confirmed,AG001
MY-B00000361,2025-07-18,2025-08-27,MY-C0288,MY-S0002,Air,Online,ID,MYR,594.16,76.97,57.19,Confirmed,
MY-B00000362,2026-04-23,2026-05-08,MY-C0026,MY-S0007,Air,Offline,VN,MYR,1627.4,160.98,119.25,Confirmed,
MY-B00000363,2025-03-22,2025-04-07,MY-C0210,MY-S0061,Air,Online,US,MYR,33796.96,2544.41,2206.04,Confirmed,AG005
MY-B00000364,2025-02-23,2025-03-26,MY-C0056,MY-S0039,Air,Online,MY,MYR,1687.18,145.56,93.65,Confirmed,AG002
MY-B00000365,2025-05-06,2025-05-23,MY-C0084,MY-S0058,Hotel,Offline,CN,MYR,1012.37,133.38,113.74,Confirmed,AG001
MY-B00000366,2025-05-22,2025-05-22,MY-C0045,MY-S0041,Ground,Offline,CN,MYR,1767.41,201.95,174.71,Confirmed,
MY-B00000367,2025-01-11,2025-01-19,MY-C0276,MY-S0053,Air,Online,CN,MYR,4804.64,318.42,237.64,Confirmed,AG004
MY-B00000368,2025-01-07,2025-01-23,MY-C0146,MY-S0033,Air,Online,VN,MYR,2103.37,155.07,116.3,Confirmed,
MY-B00000369,2025-02-16,2025-03-05,MY-C0047,MY-S0070,Hotel,Online,GB,MYR,4591.09,325.04,198.34,Confirmed,AG001
MY-B00000370,2025-08-08,2025-08-25,MY-C0293,MY-S0039,Air,Offline,GB,MYR,8369.42,0.0,0.0,Cancelled,
MY-B00000371,2025-05-09,2025-05-22,MY-C0277,MY-S0005,Air,Online,AU,MYR,2399.82,375.81,330.22,Confirmed,AG003
MY-B00000372,2025-06-14,2025-06-29,MY-C0122,MY-S0022,Air,Offline,AU,MYR,873.96,91.16,67.63,Confirmed,
MY-B00000373,2026-02-07,2026-03-12,MY-C0235,MY-S0028,Hotel,Online,JP,MYR,4472.3,645.47,530.66,Confirmed,
MY-B00000374,2025-02-23,2025-03-05,MY-C0229,MY-S0069,Air,Online,SG,MYR,1280.92,134.16,92.63,Confirmed,
MY-B00000375,2026-06-27,2026-07-10,MY-C0161,MY-S0053,Air,Offline,US,MYR,1792.62,253.24,188.43,Confirmed,
MY-B00000376,2026-03-03,2026-03-30,MY-C0053,MY-S0053,Air,Online,ID,MYR,1533.11,92.04,52.27,Confirmed,
MY-B00000377,2025-01-06,2025-02-02,MY-C0255,MY-S0011,Air,Online,ID,MYR,1246.45,0.0,0.0,Cancelled,AG003
MY-B00000378,2025-04-18,2025-04-23,MY-C0006,MY-S0068,Hotel,Online,VN,MYR,6168.84,745.42,574.34,Confirmed,AG004
MY-B00000379,2025-01-12,2025-01-14,MY-C0010,MY-S0031,Ground,Offline,ID,MYR,4668.37,689.69,532.1,Confirmed,AG004
MY-B00000380,2025-03-19,2025-04-11,MY-C0096,MY-S0034,Air,Online,GB,MYR,614.61,0.0,0.0,Cancelled,
MY-B00000381,2025-05-25,2025-06-13,MY-C0113,MY-S0068,Hotel,Online,AU,MYR,1270.68,112.33,93.73,Confirmed,
MY-B00000382,2024-12-05,2024-12-19,MY-C0015,MY-S0045,Air,Offline,JP,MYR,1923.12,280.28,196.53,Confirmed,AG003
MY-B00000383,2024-09-11,2024-10-06,MY-C0179,MY-S0050,Other,Offline,CN,MYR,2982.08,230.16,174.96,Confirmed,AG004
MY-B00000384,2025-07-18,2025-07-30,MY-C0075,MY-S0061,Air,Online,SG,MYR,1989.65,217.28,125.68,Confirmed,
MY-B00000385,2026-01-25,2026-02-12,MY-C0301,MY-S0034,Air,Online,SG,MYR,6171.58,576.88,423.53,Confirmed,AG002
MY-B00000386,2025-04-10,2025-04-20,MY-C0140,MY-S0035,Ground,Offline,AU,MYR,791.09,51.51,43.01,Confirmed,
MY-B00000387,2026-05-22,2026-05-29,MY-C0160,MY-S0023,Hotel,Offline,TH,MYR,4611.86,515.44,301.49,Confirmed,
